[2016-09-23 19:33:13,427]-INFO  (ContextLoader.java:189)|Root WebApplicationContext: initialization started
[2016-09-23 19:54:39,738]-INFO  (BomInfoManagerAction.java:50)|执行sql语句是：====select t.id ,t.zddmc,t2.clmc, t.zddcz,t.clxz,t.cldx,t.cltj,t.clje,t.jgsl,t.bmcl,date_format(starttime,'%Y-%m-%d') starttime, date_format(endtime,'%Y-%m-%d') endtime,gs,blqk,date_format(blkssj,'%Y-%m-%d') blkssj,date_format(bljssj,'%Y-%m-%d') bljssj, clzt, if(clzt='0','未采购','已采购')  clztformat ,cgry,cgsj,ddtz, date_format(rksj,'%Y-%m-%d') rksj,bfjs,bhgjs ,gxnr  from scglxt_t_bom t left join scglxt_t_cl t2                  on  t.zddcz = t2.id     order by id desc 
[2016-09-23 19:54:39,742]-INFO  (BomInfoManagerAction.java:51)|{"data":[{"id":"20160915203330691","zddmc":"测试订单","clmc":"黄铜","zddcz":"20160901104410800010","clxz":"1","cldx":"10,10,10","cltj":1000,"clje":314.5,"jgsl":27,"bmcl":"","starttime":"2016-09-15","endtime":"2016-09-30","gs":null,"blqk":"1","blkssj":null,"bljssj":"2016-09-15","clzt":"1","clztformat":"已采购","cgry":null,"cgsj":null,"ddtz":null,"rksj":null,"bfjs":null,"bhgjs":null,"gxnr":"线切割(100)-磨(100)-铣(100)"}]}
[2016-09-23 19:54:42,501]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:54:42,763]-INFO  (PcglAction.java:149)|获取当前待加工的所有工序sqlSELECT gygc.id, bom.zddmc,bom.bmcl,date_format(bom.starttime,'%Y-%m-%d') jhkssj,date_format(bom.endtime,'%Y-%m-%d') jhjssj,gygc.edgs gs,jggy.gymc,gygc.kjgjs,gygc.yjgjs,gygc.bfjs,gygc.kjgjs-gygc.yjgjs-gygc.bfjs-gygc.sjjs djgjs,gygc.sjjs FROM scpc.scglxt_t_gygc gygc,scpc.scglxt_t_bom bom,scglxt_t_jggy jggy where  gygc.bomid = bom.id and jggy.id = gygc.gynr and (gygc.bfjs+gygc.yjgjs+gygc.sjjs<gygc.kjgjs) and jggy.fzbz='759007553955134000001'
[2016-09-23 19:54:42,805]-INFO  (PcglAction.java:305)|查询加工设备SELECT id,sbmc FROM scpc.scglxt_t_sb
[2016-09-23 19:54:43,940]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = ''
[2016-09-23 19:54:43,944]-INFO  (BzglAction.java:27)|班组信息查询sqlselect id,bzmc,bzfzr from scglxt_t_bz
[2016-09-23 19:54:43,965]-INFO  (PcglAction.java:251)|查询某工艺过程已经开始加工的人员:SELECT jgryid id,ry.rymc mc FROM scglxt_t_jggl,scglxt_t_ry ry WHERE gygcid = '20160915203411443'  AND jgjssj IS NULL and jgryid = ry.id 
[2016-09-23 19:54:49,477]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000000'
[2016-09-23 19:54:51,520]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000001'
[2016-09-23 19:54:52,747]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000000'
[2016-09-23 19:54:55,107]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000001'
[2016-09-23 19:54:57,473]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000000'
[2016-09-23 19:55:00,001]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000002'
[2016-09-23 19:55:01,899]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000012'
[2016-09-23 19:55:03,381]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000011'
[2016-09-23 19:55:04,925]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000010'
[2016-09-23 19:55:06,561]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000009'
[2016-09-23 19:55:08,119]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000001'
[2016-09-23 19:57:03,503]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:03,890]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:04,080]-INFO  (BomInfoManagerAction.java:50)|执行sql语句是：====select t.id ,t.zddmc,t2.clmc, t.zddcz,t.clxz,t.cldx,t.cltj,t.clje,t.jgsl,t.bmcl,date_format(starttime,'%Y-%m-%d') starttime, date_format(endtime,'%Y-%m-%d') endtime,gs,blqk,date_format(blkssj,'%Y-%m-%d') blkssj,date_format(bljssj,'%Y-%m-%d') bljssj, clzt, if(clzt='0','未采购','已采购')  clztformat ,cgry,cgsj,ddtz, date_format(rksj,'%Y-%m-%d') rksj,bfjs,bhgjs ,gxnr  from scglxt_t_bom t left join scglxt_t_cl t2                  on  t.zddcz = t2.id     order by id desc 
[2016-09-23 19:57:04,082]-INFO  (BomInfoManagerAction.java:51)|{"data":[{"id":"20160915203330691","zddmc":"测试订单","clmc":"黄铜","zddcz":"20160901104410800010","clxz":"1","cldx":"10,10,10","cltj":1000,"clje":314.5,"jgsl":27,"bmcl":"","starttime":"2016-09-15","endtime":"2016-09-30","gs":null,"blqk":"1","blkssj":null,"bljssj":"2016-09-15","clzt":"1","clztformat":"已采购","cgry":null,"cgsj":null,"ddtz":null,"rksj":null,"bfjs":null,"bhgjs":null,"gxnr":"线切割(100)-磨(100)-铣(100)"}]}
[2016-09-23 19:57:05,723]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:05,959]-INFO  (PcglAction.java:149)|获取当前待加工的所有工序sqlSELECT gygc.id, bom.zddmc,bom.bmcl,date_format(bom.starttime,'%Y-%m-%d') jhkssj,date_format(bom.endtime,'%Y-%m-%d') jhjssj,gygc.edgs gs,jggy.gymc,gygc.kjgjs,gygc.yjgjs,gygc.bfjs,gygc.kjgjs-gygc.yjgjs-gygc.bfjs-gygc.sjjs djgjs,gygc.sjjs FROM scpc.scglxt_t_gygc gygc,scpc.scglxt_t_bom bom,scglxt_t_jggy jggy where  gygc.bomid = bom.id and jggy.id = gygc.gynr and (gygc.bfjs+gygc.yjgjs+gygc.sjjs<gygc.kjgjs) and jggy.fzbz='759007553955134000001'
[2016-09-23 19:57:06,001]-INFO  (PcglAction.java:305)|查询加工设备SELECT id,sbmc FROM scpc.scglxt_t_sb
[2016-09-23 19:57:07,254]-INFO  (BzglAction.java:27)|班组信息查询sqlselect id,bzmc,bzfzr from scglxt_t_bz
[2016-09-23 19:57:07,257]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = 'null'
[2016-09-23 19:57:12,148]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000000'
[2016-09-23 19:57:13,588]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000001'
[2016-09-23 19:57:42,596]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:43,180]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:43,383]-INFO  (BomInfoManagerAction.java:50)|执行sql语句是：====select t.id ,t.zddmc,t2.clmc, t.zddcz,t.clxz,t.cldx,t.cltj,t.clje,t.jgsl,t.bmcl,date_format(starttime,'%Y-%m-%d') starttime, date_format(endtime,'%Y-%m-%d') endtime,gs,blqk,date_format(blkssj,'%Y-%m-%d') blkssj,date_format(bljssj,'%Y-%m-%d') bljssj, clzt, if(clzt='0','未采购','已采购')  clztformat ,cgry,cgsj,ddtz, date_format(rksj,'%Y-%m-%d') rksj,bfjs,bhgjs ,gxnr  from scglxt_t_bom t left join scglxt_t_cl t2                  on  t.zddcz = t2.id     order by id desc 
[2016-09-23 19:57:43,384]-INFO  (BomInfoManagerAction.java:51)|{"data":[{"id":"20160915203330691","zddmc":"测试订单","clmc":"黄铜","zddcz":"20160901104410800010","clxz":"1","cldx":"10,10,10","cltj":1000,"clje":314.5,"jgsl":27,"bmcl":"","starttime":"2016-09-15","endtime":"2016-09-30","gs":null,"blqk":"1","blkssj":null,"bljssj":"2016-09-15","clzt":"1","clztformat":"已采购","cgry":null,"cgsj":null,"ddtz":null,"rksj":null,"bfjs":null,"bhgjs":null,"gxnr":"线切割(100)-磨(100)-铣(100)"}]}
[2016-09-23 19:57:45,114]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:57:45,389]-INFO  (PcglAction.java:149)|获取当前待加工的所有工序sqlSELECT gygc.id, bom.zddmc,bom.bmcl,date_format(bom.starttime,'%Y-%m-%d') jhkssj,date_format(bom.endtime,'%Y-%m-%d') jhjssj,gygc.edgs gs,jggy.gymc,gygc.kjgjs,gygc.yjgjs,gygc.bfjs,gygc.kjgjs-gygc.yjgjs-gygc.bfjs-gygc.sjjs djgjs,gygc.sjjs FROM scpc.scglxt_t_gygc gygc,scpc.scglxt_t_bom bom,scglxt_t_jggy jggy where  gygc.bomid = bom.id and jggy.id = gygc.gynr and (gygc.bfjs+gygc.yjgjs+gygc.sjjs<gygc.kjgjs) and jggy.fzbz='759007553955134000001'
[2016-09-23 19:57:45,430]-INFO  (PcglAction.java:305)|查询加工设备SELECT id,sbmc FROM scpc.scglxt_t_sb
[2016-09-23 19:57:46,906]-INFO  (BzglAction.java:27)|班组信息查询sqlselect id,bzmc,bzfzr from scglxt_t_bz
[2016-09-23 19:58:06,460]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = 'null'
[2016-09-23 19:58:42,986]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:58:43,776]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:58:44,177]-INFO  (BomInfoManagerAction.java:50)|执行sql语句是：====select t.id ,t.zddmc,t2.clmc, t.zddcz,t.clxz,t.cldx,t.cltj,t.clje,t.jgsl,t.bmcl,date_format(starttime,'%Y-%m-%d') starttime, date_format(endtime,'%Y-%m-%d') endtime,gs,blqk,date_format(blkssj,'%Y-%m-%d') blkssj,date_format(bljssj,'%Y-%m-%d') bljssj, clzt, if(clzt='0','未采购','已采购')  clztformat ,cgry,cgsj,ddtz, date_format(rksj,'%Y-%m-%d') rksj,bfjs,bhgjs ,gxnr  from scglxt_t_bom t left join scglxt_t_cl t2                  on  t.zddcz = t2.id     order by id desc 
[2016-09-23 19:58:44,178]-INFO  (BomInfoManagerAction.java:51)|{"data":[{"id":"20160915203330691","zddmc":"测试订单","clmc":"黄铜","zddcz":"20160901104410800010","clxz":"1","cldx":"10,10,10","cltj":1000,"clje":314.5,"jgsl":27,"bmcl":"","starttime":"2016-09-15","endtime":"2016-09-30","gs":null,"blqk":"1","blkssj":null,"bljssj":"2016-09-15","clzt":"1","clztformat":"已采购","cgry":null,"cgsj":null,"ddtz":null,"rksj":null,"bfjs":null,"bhgjs":null,"gxnr":"线切割(100)-磨(100)-铣(100)"}]}
[2016-09-23 19:58:46,289]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000001')
[2016-09-23 19:58:46,594]-INFO  (PcglAction.java:149)|获取当前待加工的所有工序sqlSELECT gygc.id, bom.zddmc,bom.bmcl,date_format(bom.starttime,'%Y-%m-%d') jhkssj,date_format(bom.endtime,'%Y-%m-%d') jhjssj,gygc.edgs gs,jggy.gymc,gygc.kjgjs,gygc.yjgjs,gygc.bfjs,gygc.kjgjs-gygc.yjgjs-gygc.bfjs-gygc.sjjs djgjs,gygc.sjjs FROM scpc.scglxt_t_gygc gygc,scpc.scglxt_t_bom bom,scglxt_t_jggy jggy where  gygc.bomid = bom.id and jggy.id = gygc.gynr and (gygc.bfjs+gygc.yjgjs+gygc.sjjs<gygc.kjgjs) and jggy.fzbz='759007553955134000001'
[2016-09-23 19:58:46,644]-INFO  (PcglAction.java:305)|查询加工设备SELECT id,sbmc FROM scpc.scglxt_t_sb
[2016-09-23 19:58:47,860]-INFO  (BzglAction.java:27)|班组信息查询sqlselect id,bzmc,bzfzr from scglxt_t_bz
[2016-09-23 19:58:47,886]-INFO  (PcglAction.java:251)|查询某工艺过程已经开始加工的人员:SELECT jgryid id,ry.rymc mc FROM scglxt_t_jggl,scglxt_t_ry ry WHERE gygcid = '20160915203411443'  AND jgjssj IS NULL and jgryid = ry.id 
[2016-09-23 19:58:47,900]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000001'
[2016-09-23 19:58:50,164]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000000'
[2016-09-23 19:58:51,552]-INFO  (PcglAction.java:161)|根据班组获取该班组所有人员SELECT id,rymc mc,ssbz bz FROM scglxt_t_ry WHERE ssbz = '759007553955134000005'
[2016-09-23 19:59:52,201]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 19:59:53,042]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 19:59:53,250]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 19:59:55,551]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:09,000]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:09,013]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:00:13,910]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:14,020]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:00:21,905]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:32,781]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:48,206]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:48,320]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:00:50,655]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:53,076]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:00:53,276]-INFO  (BomInfoManagerAction.java:50)|执行sql语句是：====select t.id ,t.zddmc,t2.clmc, t.zddcz,t.clxz,t.cldx,t.cltj,t.clje,t.jgsl,t.bmcl,date_format(starttime,'%Y-%m-%d') starttime, date_format(endtime,'%Y-%m-%d') endtime,gs,blqk,date_format(blkssj,'%Y-%m-%d') blkssj,date_format(bljssj,'%Y-%m-%d') bljssj, clzt, if(clzt='0','未采购','已采购')  clztformat ,cgry,cgsj,ddtz, date_format(rksj,'%Y-%m-%d') rksj,bfjs,bhgjs ,gxnr  from scglxt_t_bom t left join scglxt_t_cl t2                  on  t.zddcz = t2.id    and ssdd = '20160910134013367' order by id desc 
[2016-09-23 20:00:53,277]-INFO  (BomInfoManagerAction.java:51)|{"data":[{"id":"20160915203330691","zddmc":"测试订单","clmc":"黄铜","zddcz":"20160901104410800010","clxz":"1","cldx":"10,10,10","cltj":1000,"clje":314.5,"jgsl":27,"bmcl":"","starttime":"2016-09-15","endtime":"2016-09-30","gs":null,"blqk":"1","blkssj":null,"bljssj":"2016-09-15","clzt":"1","clztformat":"已采购","cgry":null,"cgsj":null,"ddtz":null,"rksj":null,"bfjs":null,"bhgjs":null,"gxnr":"线切割(100)-磨(100)-铣(100)"}]}
[2016-09-23 20:00:55,868]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:01:01,548]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:01:01,661]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:03:43,817]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:03:43,960]-INFO  (KhxxManagerAction.java:41)|客户信息表格sql  select t.id,t.mc,t.lx lxnm ,DATE_FORMAT(starttime,'%Y-%m-%d') starttime, t2.MC lx ,t.dw,t.dz,t.gx,  case  when t.iscj='1' then '是'   when t.iscj='0'  then '否'  end  as iscj ,  t.remark from scglxt_t_kh t , scglxt_tyzd t2  where t.lx = t2.id   and t2.id like '30%'
[2016-09-23 20:03:48,286]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:03:48,401]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1  and  t1.khid = '20160830173817127'
[2016-09-23 20:03:55,608]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:04:12,387]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:04:12,509]-INFO  (KhxxManagerAction.java:41)|客户信息表格sql  select t.id,t.mc,t.lx lxnm ,DATE_FORMAT(starttime,'%Y-%m-%d') starttime, t2.MC lx ,t.dw,t.dz,t.gx,  case  when t.iscj='1' then '是'   when t.iscj='0'  then '否'  end  as iscj ,  t.remark from scglxt_t_kh t , scglxt_tyzd t2  where t.lx = t2.id   and t2.id like '30%'
[2016-09-23 20:04:22,158]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:04:22,294]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1  and  t1.khid = '20160830173817127'
[2016-09-23 20:09:28,161]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:09:28,299]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:10:11,743]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:10:11,878]-INFO  (HtInfoManagerAction.java:56)|获取数据列表的sql===select t1.id ,t1.mc,t1.htbh , t4.mc ywlx ,t1.htje,date_format(qssj,'%Y-%m-%d') qssj,date_format(jssj,'%Y-%m-%d') jssj, t1.dqjd,t5.mc fkzt, t3.mc fkztmc,t1.jkbfb,jkje,jscb,t1.hkzh,t1.hkkhh,t1.remark ,t1.htmx, t2.id khid from scglxt_t_ht  t1 left join scglxt_t_kh t2 on t1.khid = t2.id  left join  scglxt_tyzd t3 on t1.fkzt= t3.id left join scglxt_tyzd t4 on t4.id = t1.ywlx left join scglxt_tyzd t5 on t5.id = t1.fkzt  where 1=1 
[2016-09-23 20:15:16,661]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
[2016-09-23 20:15:41,273]-INFO  (CommonAction.java:48)|获取一级菜单权限：select * from scglxt_t_cd where cdfjd='0' and id in (select cdid from scglxt_t_qxgl where bzid='759007553955134000000')
